id,filename,current_type,confidence,suggested_types,reason,correct_type,notes,filepath
962,Resume_CV.Nov15.txt,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\Resume_CV.Nov15.txt
963,Resume_CV.Oct15.docx,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\Resume_CV.Oct15.docx
964,Resume_CV_0289.docx,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\Resume_CV_0289.docx
965,Resume_CV_0289.pdf,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\Resume_CV_0289.pdf
966,Resume_CV_0290.docx,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\Resume_CV_0290.docx
967,Resume_CV_0290.pdf,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\Resume_CV_0290.pdf
968,Resume_CV_June16.pdf,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\Resume_CV_June16.pdf
969,Resume_CV_v2.Mar16.pdf,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\Resume_CV_v2.Mar16.pdf
970,Resume_CV_v2.May16.pdf,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\Resume_CV_v2.May16.pdf
971,Resume_CV_v3.May16.pdf,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\Resume_CV_v3.May16.pdf
1115,[P118956] Vehicle Diagnostic Report 20250319-1.pdf,medical,1.00,automotive_technical OR automotive_service,"LIKELY automotive, not medical",,,C:/Users/kjfle/Documents/Organized_V2\Medical\Records\[P118956] Vehicle Diagnostic Report 20250319-1.pdf
1116,[P118956] Vehicle Diagnostic Report 20250428-1.pdf,medical,1.00,automotive_technical OR automotive_service,"LIKELY automotive, not medical",,,C:/Users/kjfle/Documents/Organized_V2\Medical\Records\[P118956] Vehicle Diagnostic Report 20250428-1.pdf
974,resume-cv.docx,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume-cv.docx
975,resume-cv.pdf,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume-cv.pdf
976,resume-cv_20140214.docx,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume-cv_20140214.docx
977,resume-cv_20140910.docx,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume-cv_20140910.docx
978,resume-cv_20150109.docx,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume-cv_20150109.docx
979,resume-cv_20150910.docx,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume-cv_20150910.docx
980,resume-cv_20180521.docx,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume-cv_20180521.docx
981,resume-cv_20181021.docx,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume-cv_20181021.docx
982,resume-cv_20200109.docx,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume-cv_20200109.docx
983,resume-cv_20200109.pdf,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume-cv_20200109.pdf
986,resume-slash-cv (1).pdf,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume-slash-cv (1).pdf
910,resume_0289.docx,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume_0289.docx
911,resume_0289.pdf,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume_0289.pdf
912,resume_0290.docx,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume_0290.docx
913,resume_0290.pdf,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume_0290.pdf
914,resume_0291.docx,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume_0291.docx
915,resume_0291.pdf,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume_0291.pdf
916,resume_0292.docx,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume_0292.docx
917,resume_0292.pdf,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume_0292.pdf
918,resume_0293.docx,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume_0293.docx
919,resume_0293.pdf,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume_0293.pdf
920,resume_0293a.docx,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume_0293a.docx
921,resume_0293b.docx,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume_0293b.docx
922,resume_0293b.pdf,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume_0293b.pdf
923,resume_0293c.docx,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume_0293c.docx
924,resume_0294.docx,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume_0294.docx
925,resume_0294.pdf,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume_0294.pdf
926,resume_0294_Commented.pdf,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume_0294_Commented.pdf
956,resume_20220516.pdf,hr_resume,1.00,,Flagged for review,,,C:/Users/kjfle/Documents/Organized_V2\HR\Job_Applicant_Resumes\resume_20220516.pdf
992,salary-estimator.xlsx,financial_invoice,1.00,personal_career_tool OR personal_finance_tool,"LIKELY tool, not invoice",,,C:/Users/kjfle/Documents/Organized_V2\Financial\Invoices\salary-estimator.xlsx
