id,filename,current_type,confidence,suggested_types,reason,correct_type,notes,filepath
544,file-MVKcem3qoC5oagFdG4WZFj-7c9e95f2-bfa3-4b07-b95f-91c27829ddc6.png,form,0.87,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\file-MVKcem3qoC5oagFdG4WZFj-7c9e95f2-bfa3-4b07-b95f-91c27829ddc6.png
531,file-JJMe8fLwoNKjz1RwAEE3mS-71c7f5ca-ede8-4888-86e2-f29d42cda467.png,general_document,0.87,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\file-JJMe8fLwoNKjz1RwAEE3mS-71c7f5ca-ede8-4888-86e2-f29d42cda467.png
549,file-NvunZSm8VQEwaeMBJFXGEG-4ce24244-150a-432f-a067-17f8b58e6df0.png,general_document,0.87,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\file-NvunZSm8VQEwaeMBJFXGEG-4ce24244-150a-432f-a067-17f8b58e6df0.png
524,file-FFbFivuA5w7e7fm79z1R8S-7ecb803f-a06b-4f21-83f1-95f35ea113d7.png,general_document,0.88,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\file-FFbFivuA5w7e7fm79z1R8S-7ecb803f-a06b-4f21-83f1-95f35ea113d7.png
517,file-BWqJTadRUPo88RtzixR3T3-02616ce2-4289-448c-b173-8d2a4b2c57d6.png,general_document,0.88,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\file-BWqJTadRUPo88RtzixR3T3-02616ce2-4289-448c-b173-8d2a4b2c57d6.png
578,file-WriLhr14Ve8gGf1Mpij8xW-2A09E2D4-3C61-4B2F-BC65-F0BEBE2114FA.jpeg,general_document,0.89,tax_document OR tax_form OR tax_return,Generic classification; Cryptic filename - needs content review,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\file-WriLhr14Ve8gGf1Mpij8xW-2A09E2D4-3C61-4B2F-BC65-F0BEBE2114FA.jpeg
496,file-5wq256tKWuCA2WmZEMn1z6-a63a2f7a-feb4-4675-9509-0bc8eb3e343b.png,general_document,0.89,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\file-5wq256tKWuCA2WmZEMn1z6-a63a2f7a-feb4-4675-9509-0bc8eb3e343b.png
577,file-WGiL9zm2DpUPxWDsvktD3j-76d0e140-c229-4e28-aa50-056aa90bffd5.png,form,0.89,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\file-WGiL9zm2DpUPxWDsvktD3j-76d0e140-c229-4e28-aa50-056aa90bffd5.png
494,file-5oTk3t4Xute5c7sFsTqUXL-a0a39020-a7e8-4683-90b9-90c1bd14b501.png,form,0.89,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\file-5oTk3t4Xute5c7sFsTqUXL-a0a39020-a7e8-4683-90b9-90c1bd14b501.png
495,file-5QH2vTsvJDRgLdBR7g26dZ-0AD77DB8-41CC-49AD-9490-690E585CB0EE.jpeg,general_document,0.90,,Generic classification; Cryptic filename - needs content review,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\file-5QH2vTsvJDRgLdBR7g26dZ-0AD77DB8-41CC-49AD-9490-690E585CB0EE.jpeg
1122,7e83ada4f09aeab300d7ec10e0b6da6c-uncropped_scaled_within_1536_1152.webp,general_document_short,0.92,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\7e83ada4f09aeab300d7ec10e0b6da6c-uncropped_scaled_within_1536_1152.webp
571,file-Tx2HcPXWTwDsRiPGxrfAkK-192b0b5f-dd06-4e14-b363-092943b1b965.png,form,0.92,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\file-Tx2HcPXWTwDsRiPGxrfAkK-192b0b5f-dd06-4e14-b363-092943b1b965.png
547,file-NnjBabMiG734rG9g63SmAR-90fce155-b6f9-43ca-ba55-c4181e05a433.png,form,0.93,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\file-NnjBabMiG734rG9g63SmAR-90fce155-b6f9-43ca-ba55-c4181e05a433.png
539,file-LeH1tmZZ8sV19EWG959hVz-dd7c3fd2-9078-498b-bc03-c9e4d4a2b86c.png,general_document,0.94,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\file-LeH1tmZZ8sV19EWG959hVz-dd7c3fd2-9078-498b-bc03-c9e4d4a2b86c.png
581,file-XwomQJo9pERUswbizUR6Mv-a4c683fd-f92f-41ec-9181-6e9643816c96.png,general_document,0.94,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\file-XwomQJo9pERUswbizUR6Mv-a4c683fd-f92f-41ec-9181-6e9643816c96.png
568,file-Tb2ksPcUgecDwyTpPk6JDh-f4ebca73-3dcc-429b-8023-826488b6b37e.png,general_document,0.95,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\file-Tb2ksPcUgecDwyTpPk6JDh-f4ebca73-3dcc-429b-8023-826488b6b37e.png
576,file-WCPbmRnSthtFeZ4d2qjnJ8-15e0e0f3-e125-4894-aaa2-9b09aa18fbd1.png,general_document,0.95,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\file-WCPbmRnSthtFeZ4d2qjnJ8-15e0e0f3-e125-4894-aaa2-9b09aa18fbd1.png
542,file-MGz8aUhxMqGFdQgTPwxMA7-d48c7cba-175e-428d-9e40-8c455b8b01ef.png,general_document,0.95,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\file-MGz8aUhxMqGFdQgTPwxMA7-d48c7cba-175e-428d-9e40-8c455b8b01ef.png
532,file-K3azxGEcVy71oZDyHcGGbL-2ab9b7bf-53a0-4996-b446-ce7eb0ee49d7.png,general_document,0.97,personal_career (if yours) OR hr_resume (if applicant),Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\file-K3azxGEcVy71oZDyHcGGbL-2ab9b7bf-53a0-4996-b446-ce7eb0ee49d7.png
565,file-Skx2TB1fsUoKN7ojPWE9xz-435dd610-97b2-4d07-a0b9-2e94cfe5c10b.png,general_document,0.97,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\file-Skx2TB1fsUoKN7ojPWE9xz-435dd610-97b2-4d07-a0b9-2e94cfe5c10b.png
479,file-1r9wiGyvEX1qH3jJemGKyy-fd01d07f-a7db-4eb8-b303-47c820e525ad.png,general_document,0.98,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\file-1r9wiGyvEX1qH3jJemGKyy-fd01d07f-a7db-4eb8-b303-47c820e525ad.png
521,file-ExpMiYXuSzhQsCJVsrsQZU-a500462d-27c0-463b-be39-4c90c77894e4.png,general_document,0.98,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\file-ExpMiYXuSzhQsCJVsrsQZU-a500462d-27c0-463b-be39-4c90c77894e4.png
292,"Category, Food & Dining.png",general_document,0.99,,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\Category, Food & Dining.png"
161,3' E92 328i Registration plate light.png,general_document,0.99,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\3' E92 328i Registration plate light.png
1123,7f1ae421cbce3175c943e991520497e4-uncropped_scaled_within_1536_1152.webp,general_document_short,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\7f1ae421cbce3175c943e991520497e4-uncropped_scaled_within_1536_1152.webp
1118,1ebab73dc4403364459e6424af6a8be7-uncropped_scaled_within_1536_1152.webp,general_document_short,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\1ebab73dc4403364459e6424af6a8be7-uncropped_scaled_within_1536_1152.webp
94,0__Down_vs_Conventional_Mortgage_Comparison.csv,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\0__Down_vs_Conventional_Mortgage_Comparison.csv
99,2015-merc-cla250.xlsx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\2015-merc-cla250.xlsx
103,20201214.txt,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\20201214.txt
1,2024-12-29_review_quest_billing.pdf,general_document,1.00,financial_invoice OR financial_statement OR financial_receipt,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\2024-12-29_review_quest_billing.pdf
2,2025-05-06_review_text_document.txt,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\2025-05-06_review_text_document.txt
1119,2025-06-05_review_mexico_early_childhood_[education_care_department].pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\2025-06-05_review_mexico_early_childhood_[education_care_department].pdf
36,2025-06-15_review_cco_000088.pdf,form,1.00,,Generic classification; Generic CCO file - needs context,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\2025-06-15_review_cco_000088.pdf
1120,2025-06-16_review_notes_legal_[eki_realty_group].pdf,general_document,1.00,legal_contract OR legal_agreement OR legal_court,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\2025-06-16_review_notes_legal_[eki_realty_group].pdf
50,2025-06-22_review_cco_000103.pdf,form,1.00,,Generic classification; Generic CCO file - needs context,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\2025-06-22_review_cco_000103.pdf
52,2025-06-23_review_cco_000105.pdf,general_document,1.00,,Generic classification; Generic CCO file - needs context,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\2025-06-23_review_cco_000105.pdf
53,2025-06-23_review_cco_000106.pdf,form,1.00,,Generic classification; Generic CCO file - needs context,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\2025-06-23_review_cco_000106.pdf
54,2025-06-23_review_cco_000107.pdf,general_document,1.00,,Generic classification; Generic CCO file - needs context,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\2025-06-23_review_cco_000107.pdf
55,2025-06-23_review_cco_000108.pdf,general_document,1.00,,Generic classification; Generic CCO file - needs context,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\2025-06-23_review_cco_000108.pdf
56,2025-06-23_review_cco_000109.pdf,general_document,1.00,,Generic classification; Generic CCO file - needs context,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\2025-06-23_review_cco_000109.pdf
76,2025-07-16_review_cco_000129.pdf,general_document,1.00,,Generic classification; Generic CCO file - needs context,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\2025-07-16_review_cco_000129.pdf
77,2025-07-16_review_cco_000130.pdf,general_document,1.00,,Generic classification; Generic CCO file - needs context,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\2025-07-16_review_cco_000130.pdf
115,3' E92 328i Automatic transmission GA6L45R.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\3' E92 328i Automatic transmission GA6L45R.pdf
118,3' E92 328i Belt Drive-Vibration Damper.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\3' E92 328i Belt Drive-Vibration Damper.pdf
117,3' E92 328i Belt drive-generator-AC-power steering.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\3' E92 328i Belt drive-generator-AC-power steering.pdf
120,3' E92 328i Crankshaft Connecting Rod.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\3' E92 328i Crankshaft Connecting Rod.pdf
121,3' E92 328i Crankshaft with bearing shells.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\3' E92 328i Crankshaft with bearing shells.pdf
122,3' E92 328i Crankshaft-Pistons.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\3' E92 328i Crankshaft-Pistons.pdf
124,3' E92 328i Cylinder Head Attached Parts.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\3' E92 328i Cylinder Head Attached Parts.pdf
126,"3' E92 328i Cylinder head, electr. add-on parts.pdf",form,1.00,,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\Forms\General\3' E92 328i Cylinder head, electr. add-on parts.pdf"
128,3' E92 328i Door handle illumination.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\3' E92 328i Door handle illumination.pdf
131,3' E92 328i Engine Block Mounting Parts.pdf,form,1.00,automotive_technical OR automotive_service,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\3' E92 328i Engine Block Mounting Parts.pdf
133,"3' E92 328i Fluid-change kit, autom. transmission.pdf",general_document,1.00,,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\3' E92 328i Fluid-change kit, autom. transmission.pdf"
136,3' E92 328i Flywheel -Twin Mass Flywheel.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\3' E92 328i Flywheel -Twin Mass Flywheel.pdf
135,3' E92 328i Flywheel automatic.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\3' E92 328i Flywheel automatic.pdf
137,3' E92 328i Fog lights.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\3' E92 328i Fog lights.pdf
139,3' E92 328i GA6L45R Drive.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\3' E92 328i GA6L45R Drive.pdf
143,3' E92 328i GA6L45R Mechatronics.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\3' E92 328i GA6L45R Mechatronics.pdf
141,3' E92 328i GA6L45R gearshift.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\3' E92 328i GA6L45R gearshift.pdf
144,3' E92 328i GA6L45R oil pan.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\3' E92 328i GA6L45R oil pan.pdf
146,3' E92 328i GA6L45R output.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\3' E92 328i GA6L45R output.pdf
148,3' E92 328i Gearbox mounting parts.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\3' E92 328i Gearbox mounting parts.pdf
150,3' E92 328i Headlight.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\3' E92 328i Headlight.pdf
152,3' E92 328i Intake manifold system.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\3' E92 328i Intake manifold system.pdf
153,3' E92 328i Lubrication system-Oil filter.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\3' E92 328i Lubrication system-Oil filter.pdf
154,3' E92 328i Lubrication system-Oil pump drive.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\3' E92 328i Lubrication system-Oil pump drive.pdf
155,3' E92 328i Lubrication system-Oil pump.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\3' E92 328i Lubrication system-Oil pump.pdf
156,3' E92 328i Mounting parts f intake manifold system.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\3' E92 328i Mounting parts f intake manifold system.pdf
157,3' E92 328i Oil Pan.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\3' E92 328i Oil Pan.pdf
158,3' E92 328i Rear light.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\3' E92 328i Rear light.pdf
160,3' E92 328i Registration plate light.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\3' E92 328i Registration plate light.pdf
162,"3' E92 328i Service Kit, Inspection I - Oil service.pdf",general_document,1.00,,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\3' E92 328i Service Kit, Inspection I - Oil service.pdf"
163,3' E92 328i Short Engine.pdf,form,1.00,automotive_technical OR automotive_service,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\3' E92 328i Short Engine.pdf
164,3' E92 328i Single components for headlight.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\3' E92 328i Single components for headlight.pdf
166,3' E92 328i Third stoplamp.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\3' E92 328i Third stoplamp.pdf
168,3' E92 328i Timing and valve train-timing chain.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\3' E92 328i Timing and valve train-timing chain.pdf
170,"3' E92 328i Valve timing gear, camshaft, inlet.pdf",general_document,1.00,,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\3' E92 328i Valve timing gear, camshaft, inlet.pdf"
171,"3' E92 328i Valve timing gear, camshaft, outlet.pdf",general_document,1.00,,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\3' E92 328i Valve timing gear, camshaft, outlet.pdf"
172,"3' E92 328i Valve timing gear, eccentric shaft.pdf",general_document,1.00,,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\3' E92 328i Valve timing gear, eccentric shaft.pdf"
175,3' E92 328i Waterpump - Thermostat.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\3' E92 328i Waterpump - Thermostat.pdf
198,"A6000 DME control unit, module 2 and 3 and 4.pdf",general_document,1.00,,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\A6000 DME control unit, module 2 and 3 and 4.pdf"
217,AIR - Wiring diagram viewer.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\AIR - Wiring diagram viewer.pdf
204,Adjusting headlights.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Adjusting headlights.pdf
207,"Adobe Scan May 7, 2025.pdf",general_document,1.00,,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\Adobe Scan May 7, 2025.pdf"
210,"Adobe Scan Sep 27, 2023 (1).pdf",general_document,1.00,,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\Adobe Scan Sep 27, 2023 (1).pdf"
211,"Adobe Scan Sep 27, 2023 (2).pdf",general_document,1.00,,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\Adobe Scan Sep 27, 2023 (2).pdf"
212,"Adobe Scan Sep 27, 2023 (3).pdf",general_document,1.00,,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\Adobe Scan Sep 27, 2023 (3).pdf"
213,"Adobe Scan Sep 27, 2023.pdf",general_document,1.00,,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\Adobe Scan Sep 27, 2023.pdf"
218,"Air supply, DISA, mass air flow sensor.pdf",general_document,1.00,,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\Air supply, DISA, mass air flow sensor.pdf"
221,Anwenderinformationfeld.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Anwenderinformationfeld.pdf
229,Assessment of the rubber mounts on axle components.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Assessment of the rubber mounts on axle components.pdf
230,Automatic transmission fluid for GM transmission GA6L45R.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\Automatic transmission fluid for GM transmission GA6L45R.pdf
242,"BMW M3, 317kW (WBS8M9C51G5D31312).pdf",general_document,1.00,automotive_technical OR automotive_service,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\BMW M3, 317kW (WBS8M9C51G5D31312).pdf"
246,BMW20201107.pdf,form,1.00,automotive_technical OR automotive_service | tax_document OR tax_form OR tax_return,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\BMW20201107.pdf
247,BMW20201113.pdf,form,1.00,automotive_technical OR automotive_service | tax_document OR tax_form OR tax_return,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\BMW20201113.pdf
248,BMW20201127.pdf,form,1.00,automotive_technical OR automotive_service | tax_document OR tax_form OR tax_return,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\BMW20201127.pdf
249,BMW20201201.pdf,form,1.00,automotive_technical OR automotive_service | tax_document OR tax_form OR tax_return,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\BMW20201201.pdf
250,BMW20201205.pdf,form,1.00,automotive_technical OR automotive_service | tax_document OR tax_form OR tax_return,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\BMW20201205.pdf
251,BMW20201208.pdf,form,1.00,automotive_technical OR automotive_service | tax_document OR tax_form OR tax_return,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\BMW20201208.pdf
238,Bleeding power steering unit.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Bleeding power steering unit.pdf
253,"Book Oct 22, 2024.pdf",general_document,1.00,,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\Book Oct 22, 2024.pdf"
83,Book1.xlsx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Book1.xlsx
255,Book2.xlsx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Book2.xlsx
256,Book3.xlsx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Book3.xlsx
257,Book3_2.xlsx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Book3_2.xlsx
263,Build thread.docx,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\Build thread.docx
293,CBS reset.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\CBS reset.pdf
311,Charging Battery Installed in Vehicle.docx,general_document,1.00,automotive_technical OR automotive_service,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Charging Battery Installed in Vehicle.docx
314,"Checking coolant level and concentration, correcting if necessary.pdf",general_document,1.00,,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\Checking coolant level and concentration, correcting if necessary.pdf"
315,Checking-topping up oil level in automatic transmission.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Checking-topping up oil level in automatic transmission.pdf
84,Checkout.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Checkout.pdf
332,Corporations and Business Services.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\Corporations and Business Services.pdf
394,DataSet-0_2025-10-24.csv,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\DataSet-0_2025-10-24.csv
395,DataSet-0_2025-10-24.csv.xlsx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\DataSet-0_2025-10-24.csv.xlsx
396,DataSet-1_2025-10-24.csv,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\DataSet-1_2025-10-24.csv
397,DataSet-1_2025-10-24.csv.xlsx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\DataSet-1_2025-10-24.csv.xlsx
398,DataSet-2_2025-10-24.csv,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\DataSet-2_2025-10-24.csv
407,Draining and adding coolant (S55) (19 FRU).pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Draining and adding coolant (S55) (19 FRU).pdf
411,E92.xlsx,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\E92.xlsx
450,"EKI Realty Group, Tentant Contact Information.pdf",general_document,1.00,,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\EKI Realty Group, Tentant Contact Information.pdf"
454,Engine oil change (S55).pdf,general_document,1.00,automotive_technical OR automotive_service,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Engine oil change (S55).pdf
461,Error Memory 20.05.2025.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Error Memory 20.05.2025.pdf
462,Error Memory 22.05.2025.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Error Memory 22.05.2025.pdf
592,Floor Plan.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Floor Plan.pdf
594,"Foreign Contact Reporting - Laura, Ramirez.pdf",form,1.00,,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\Forms\General\Foreign Contact Reporting - Laura, Ramirez.pdf"
633,ISTA_P_AOS_installation_guide-v1_2.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\ISTA_P_AOS_installation_guide-v1_2.pdf
670,MC-10146924-9999.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\MC-10146924-9999.pdf
671,MC-10149299-9999.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\MC-10149299-9999.pdf
672,MC-10154818-9999.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\MC-10154818-9999.pdf
669,Market Value Analysis.xlsx,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Market Value Analysis.xlsx
695,Oil Filter and Lines.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Oil Filter and Lines.pdf
697,Oil sump_2.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\Oil sump_2.pdf
698,"Oil supply, BMW, S55, B30.pdf",general_document,1.00,automotive_technical OR automotive_service,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\Oil supply, BMW, S55, B30.pdf"
792,PFI_Wall_Chart_60-4402-7779-0_2018_V2_1 (1).pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\PFI_Wall_Chart_60-4402-7779-0_2018_V2_1 (1).pdf
793,PFI_Wall_Chart_60-4402-7779-0_2018_V2_1.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\PFI_Wall_Chart_60-4402-7779-0_2018_V2_1.pdf
786,Paint Finishing Guide_60-4402-7884-8_V5_LR_2018.pdf,form,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\Forms\General\Paint Finishing Guide_60-4402-7884-8_V5_LR_2018.pdf
788,PayPal_ Transaction Details.pdf,general_document,1.00,,Generic classification,,,C:/Users/kjfle/Documents/Organized_V2\General\Documents\PayPal_ Transaction Details.pdf
800,"Power supply, footwell module FRM.pdf",general_document,1.00,,Generic classification,,,"C:/Users/kjfle/Documents/Organized_V2\General\Documents\Power supply, footwell module FRM.pdf"
